egoid,vertex1,vertex2,wave
15134,719054,441258,1
15134,774353,334106,1
15134,336859,807349,1
15134,15134,807349,1
15134,644321,704307,1
15134,774353,526155,1
15134,607539,441258,1
15134,869342,807349,1
15134,742138,729836,1
15134,526155,336859,1
15134,869342,372780,1
15134,334106,807349,1
15134,644321,729836,1
15134,526155,729836,1
15134,772588,729836,1
15134,719054,336859,1
15134,607539,644321,1
15134,719054,721937,1
15134,807349,729836,1
15134,721937,704307,1
15134,774353,729836,1
15134,256568,704307,1
15134,15134,486720,1
15134,774353,807349,1
15134,334106,336859,1
15134,526155,256568,1
15134,869342,336859,1
15134,719054,372780,1
15134,721937,729836,1
15134,719054,869342,1
15134,607539,372780,1
15134,526155,607539,1
15134,774353,704307,1
15134,644321,742138,1
15134,774353,256568,1
15134,807349,704307,1
15134,644321,336859,1
15134,719054,644321,1
15134,721937,807349,1
15134,256568,372780,1
15134,372780,486720,1
15134,372780,807349,1
15134,774353,336859,1
15134,704307,729836,1
15134,607539,704307,1
15134,256568,729836,1
15134,644321,721937,1
15134,644321,772588,1
15134,774353,644321,1
15134,526155,721937,1
15134,334106,256568,1
15134,721937,441258,1
15134,336859,721937,1
15134,441258,729836,1
15134,334106,441258,1
15134,336859,729836,1
15134,772588,441258,1
15134,334106,372780,1
15134,869342,441258,1
15134,526155,644321,1
15134,334106,486720,1
15134,372780,704307,1
15134,526155,441258,1
15134,719054,526155,1
15134,526155,772588,1
15134,644321,441258,1
15134,869342,772588,1
15134,774353,441258,1
15134,772588,721937,1
15134,372780,772588,1
15134,607539,772588,1
15134,719054,807349,1
15134,644321,807349,1
15134,644321,256869,1
15134,607539,869342,1
15134,719054,334106,1
15134,336859,772588,1
15134,719054,607539,1
15134,15134,869342,1
15134,486720,729836,1
15134,774353,486720,1
15134,772588,486720,1
15134,607539,729836,1
15134,774353,869342,1
15134,15134,256869,1
15134,607539,807349,1
15134,526155,704307,1
15134,719054,256568,1
15134,772588,807349,1
15134,644321,869342,1
15134,526155,334106,1
15134,719054,486720,1
15134,334106,869342,1
15134,719054,704307,1
15134,526155,486720,1
15134,334106,772588,1
15134,372780,336859,1
15134,336859,441258,1
15134,372780,441258,1
15134,441258,704307,1
15134,372780,729836,1
15134,229375,256568,1
15134,774353,719054,1
15134,644321,486720,1
15134,869342,721937,1
15134,742138,486720,1
15134,607539,334106,1
15134,607539,721937,1
15586,15586,347388,1
15586,15586,817875,1
15586,15586,754241,1
15586,15586,244297,1
15586,15586,350324,1
15586,15586,521296,1
15586,15586,736674,1
15586,817875,736674,1
15586,734622,736674,1
15586,817875,734622,1
15586,350324,734622,1
15586,350324,736674,1
15586,521296,734622,1
15586,15586,734622,1
15586,817875,350324,1
15586,754241,347388,1
15586,934112,347388,1
15586,347388,244297,1
15586,934112,244297,1
15586,521296,350324,1
15586,521296,736674,1
15586,15586,934112,1
15586,934112,754241,1
15586,817875,521296,1
16654,16654,93485,1
16654,16654,535844,1
16654,16654,791306,1
16654,16654,320199,1
16654,16654,858536,1
16654,16654,449162,1
16654,16654,413971,1
16654,16654,571281,1
16654,16654,774265,1
16654,16654,790395,1
16654,16654,958103,1
16654,16654,549105,1
16654,16654,356306,1
16654,16654,474600,1
16654,958103,790395,1
16654,790395,791306,1
16654,535844,449162,1
16654,790395,413971,1
16654,413971,791306,1
16654,549105,320199,1
16654,474600,791306,1
16654,356306,790395,1
16654,449162,320199,1
16654,958103,858536,1
16654,356306,858536,1
16654,535844,790395,1
16654,449162,791306,1
16654,790395,320199,1
16654,790395,858536,1
16654,549105,413971,1
16654,549105,449162,1
16654,774265,790395,1
16654,549105,858536,1
16654,774265,535844,1
16654,958103,571281,1
16654,535844,549105,1
16654,549105,356306,1
16654,356306,571281,1
16654,356306,449162,1
16654,535844,791306,1
16654,320199,571281,1
16654,535844,320199,1
16654,774265,449162,1
16654,958103,320199,1
16654,549105,727746,1
16654,320199,791306,1
16654,474600,858536,1
16654,958103,449162,1
16654,356306,413971,1
16654,449162,474600,1
16654,774265,93485,1
16654,790395,449162,1
16654,727746,571281,1
16654,774265,549105,1
16654,535844,356306,1
16654,958103,356306,1
16654,449162,571281,1
16654,958103,727746,1
16654,774265,858536,1
16654,356306,474600,1
16654,413971,449162,1
16654,535844,571281,1
16654,790395,571281,1
16654,727746,449162,1
16654,774265,474600,1
16654,958103,474600,1
16654,774265,791306,1
16654,958103,535844,1
16654,449162,858536,1
16654,549105,791306,1
16654,356306,791306,1
16654,535844,474600,1
16654,549105,474600,1
16654,474600,320199,1
16654,774265,413971,1
16654,858536,791306,1
16654,413971,571281,1
16654,790395,474600,1
16654,413971,858536,1
16654,356306,320199,1
16654,16654,727746,1
16654,320199,858536,1
16654,774265,356306,1
16654,413971,474600,1
16654,958103,774265,1
16654,535844,413971,1
16654,858536,571281,1
16654,549105,790395,1
16654,958103,413971,1
16654,958103,791306,1
16654,535844,727746,1
16654,535844,858536,1
16654,727746,356306,1
16654,958103,549105,1
16654,727746,790395,1
16819,16819,543466,1
16819,16819,534174,1
16819,16819,730813,1
16819,16819,461775,1
16819,16819,489559,1
16819,16819,429746,1
16819,16819,894344,1
16819,16819,35344,1
16819,534174,853486,1
16819,853486,429746,1
16819,543466,575767,1
16819,853486,894344,1
16819,489559,435182,1
16819,828422,543466,1
16819,783704,543466,1
16819,783704,894344,1
16819,534174,435182,1
16819,16819,828422,1
16819,894344,435182,1
16819,783704,435182,1
16819,575767,429746,1
16819,783704,828422,1
16819,16819,435182,1
16819,543466,730813,1
16819,534174,894344,1
16819,828422,894344,1
16819,853486,435182,1
16819,461775,429746,1
16819,543466,429746,1
16819,489559,894344,1
16819,783704,461775,1
16819,543466,435182,1
16819,543466,853486,1
16819,543466,894344,1
16819,534174,543466,1
16819,534174,429746,1
16819,828422,534174,1
16819,828422,575767,1
16819,429746,894344,1
16819,489559,575767,1
16819,534174,489559,1
16819,828422,489559,1
16819,534174,575767,1
16819,489559,853486,1
16819,783704,534174,1
16819,828422,853486,1
16819,783704,489559,1
16819,575767,435182,1
16819,429746,435182,1
16819,461775,730813,1
16819,783704,429746,1
16819,489559,429746,1
16819,828422,435182,1
16819,783704,730813,1
16819,543466,489559,1
16819,828422,730813,1
16819,534174,730813,1
16819,16819,853486,1
16819,828422,35344,1
16819,534174,461775,1
16819,16819,575767,1
16819,575767,853486,1
16819,783704,853486,1
16819,16819,783704,1
16819,828422,429746,1
16819,783704,575767,1
16819,828422,461775,1
16819,543466,461775,1
16819,575767,894344,1
17020,17020,561855,1
17020,17020,534082,1
17020,17020,952699,1
17020,17020,849273,1
17020,17020,438154,1
17020,17020,877601,1
17020,17020,816652,1
17020,17020,412669,1
17020,17020,600135,1
17020,17020,823507,1
17020,17020,878884,1
17020,17020,904800,1
17020,17020,313492,1
17020,17020,697688,1
17020,17020,283503,1
17020,17020,839586,1
17020,17020,264588,1
17020,849273,823507,1
17020,283503,877601,1
17020,697688,877601,1
17020,283503,839586,1
17020,264588,877601,1
17020,823507,839586,1
17020,952699,823507,1
17020,904800,952699,1
17020,561855,534082,1
17020,697688,823507,1
17020,264588,412669,1
17020,877601,641937,1
17020,534082,816652,1
17020,283503,904800,1
17020,313492,412669,1
17020,215355,816652,1
17020,849273,215355,1
17020,849273,816652,1
17020,952699,878884,1
17020,283503,534082,1
17020,264588,561855,1
17020,264588,904800,1
17020,878884,877601,1
17020,697688,878884,1
17020,283503,823507,1
17020,264588,839586,1
17020,313492,561855,1
17020,952699,438154,1
17020,561855,906984,1
17020,313492,849273,1
17020,561855,412669,1
17020,313492,534082,1
17020,264588,906984,1
17020,215355,878884,1
17020,904800,877601,1
17020,952699,877601,1
17020,904800,412669,1
17020,313492,600135,1
17020,561855,839586,1
17020,904800,641937,1
17020,904800,823507,1
17020,839586,641937,1
17020,904800,534082,1
17020,264588,438154,1
17020,904800,816652,1
17020,561855,952699,1
17020,534082,906984,1
17020,823507,641937,1
17020,264588,641937,1
17020,438154,600135,1
17020,215355,839586,1
17020,313492,906984,1
17020,952699,412669,1
17020,283503,600135,1
17020,877601,906984,1
17020,561855,878884,1
17020,17020,906984,1
17020,823507,816652,1
17020,952699,906984,1
17020,283503,264588,1
17020,878884,839586,1
17020,534082,823507,1
17020,264588,849273,1
17020,412669,816652,1
17020,264588,600135,1
17020,849273,641937,1
17020,561855,904800,1
17020,904800,839586,1
17020,283503,697688,1
17020,697688,438154,1
17020,904800,906984,1
17020,264588,697688,1
17020,534082,839586,1
17020,952699,839586,1
17020,534082,697688,1
17020,534082,849273,1
17020,313492,877601,1
17020,823507,215355,1
17020,904800,697688,1
17020,561855,215355,1
17020,283503,641937,1
17020,313492,697688,1
17020,561855,816652,1
17020,264588,816652,1
17020,952699,697688,1
17020,215355,641937,1
17020,313492,904800,1
17020,697688,215355,1
17020,215355,877601,1
17020,904800,878884,1
17020,561855,641937,1
17020,823507,878884,1
17020,283503,313492,1
17020,697688,849273,1
17020,697688,816652,1
17020,17020,641937,1
17020,849273,438154,1
17020,313492,816652,1
17020,534082,878884,1
17020,561855,877601,1
17020,904800,215355,1
17020,283503,906984,1
17020,816652,878884,1
17020,816652,839586,1
17020,877601,839586,1
17020,561855,697688,1
17020,313492,952699,1
17020,816652,877601,1
17020,313492,823507,1
17020,952699,641937,1
17020,283503,215355,1
17020,561855,823507,1
17020,904800,438154,1
17020,264588,952699,1
17020,849273,412669,1
17020,313492,878884,1
17020,952699,600135,1
17020,412669,600135,1
17020,264588,313492,1
17020,283503,816652,1
17020,438154,412669,1
17020,561855,849273,1
17020,697688,839586,1
17020,313492,641937,1
17020,283503,952699,1
17020,264588,823507,1
17020,283503,438154,1
17020,904800,600135,1
17020,264588,534082,1
17020,849273,600135,1
17020,412669,823507,1
17020,283503,412669,1
17020,264588,878884,1
17020,600135,816652,1
17020,534082,215355,1
17020,313492,215355,1
17020,697688,600135,1
17020,952699,534082,1
17020,313492,438154,1
17020,816652,906984,1
17020,878884,906984,1
17020,878884,641937,1
17020,823507,906984,1
17020,561855,438154,1
17020,904800,849273,1
17020,283503,849273,1
17020,697688,906984,1
17020,264588,215355,1
17020,215355,906984,1
17020,697688,412669,1
17020,17020,215355,1
17020,952699,849273,1
17020,283503,878884,1
17020,534082,641937,1
17020,438154,816652,1
17020,313492,839586,1
17020,283503,561855,1
17020,906984,641937,1
17020,823507,877601,1
17020,952699,215355,1
17020,952699,816652,1
17020,438154,823507,1
17020,697688,641937,1
17020,561855,600135,1
17020,816652,641937,1
17020,534082,877601,1
17308,17308,43794,1
17308,43794,498039,1
17308,17308,403456,1
17308,17308,983593,1
17308,206138,43794,1
17308,17308,336176,1
17308,17308,582686,1
17308,17308,498039,1
17308,17308,787268,1
17308,551644,11002,1
17308,43794,961317,1
17308,17308,11002,1
17308,17308,206138,1
17308,17308,28312,1
17308,206138,11002,1
17308,17308,961317,1
17308,17308,231551,1
17308,43794,490644,1
17308,551644,28312,1
17308,11002,28312,1
17308,17308,561993,1
17308,17308,490644,1
17308,17308,551644,1
17308,206138,28312,1
17308,669375,582686,1
17308,669375,983593,1
17308,336176,561993,1
17308,231551,601706,1
17308,17308,669375,1
17308,601706,582686,1
17308,948421,551644,1
17308,787268,561993,1
17308,787268,582686,1
17308,948421,11002,1
17308,787268,983593,1
17308,582686,561993,1
17308,561993,983593,1
17308,787268,601706,1
17308,336176,669375,1
17308,601706,983593,1
17308,403456,983593,1
17308,948421,43794,1
17308,601706,561993,1
17308,17308,948421,1
17308,961317,490644,1
17308,206138,551644,1
17308,403456,336176,1
17308,206138,948421,1
17308,490644,498039,1
17308,403456,561993,1
17308,336176,983593,1
17308,206138,787268,1
17308,403456,601706,1
17308,403456,669375,1
17308,787268,669375,1
17308,336176,601706,1
17308,336176,582686,1
17308,17308,601706,1
17308,948421,28312,1
17308,336176,231551,1
17308,787268,231551,1
17308,206138,961317,1
17308,948421,961317,1
17308,206138,498039,1
17308,669375,601706,1
17308,787268,336176,1
17308,669375,561993,1
17308,206138,336176,1
17308,403456,582686,1
17308,206138,490644,1
17308,961317,498039,1
17308,403456,787268,1
17569,17569,64296,1
17569,17569,44873,1
17569,44873,589162,1
17569,64296,654911,1
17569,17569,368202,1
17569,17569,738143,1
17569,17569,215062,1
17569,17569,85679,1
17569,17569,944610,1
17569,17569,472001,1
17569,64296,44873,1
17569,64296,656389,1
17569,17569,589162,1
17569,17569,688109,1
17569,17569,70209,1
17569,17569,502311,1
17569,17569,947243,1
17569,654911,44873,1
17569,17569,265243,1
17569,44873,656389,1
17569,17569,654911,1
17569,17569,446587,1
17569,44873,85679,1
17569,17569,656389,1
17569,999728,215062,1
17569,944610,738143,1
17569,215062,446587,1
17569,947243,589162,1
17569,17569,423704,1
17569,446587,85679,1
17569,472001,688109,1
17569,654911,85679,1
17569,265243,999728,1
17569,265243,472001,1
17569,944610,265243,1
17569,944610,502311,1
17569,688109,640077,1
17569,368202,502311,1
17569,215062,947243,1
17569,640077,446587,1
17569,688109,215062,1
17569,944610,947243,1
17569,656389,85679,1
17569,215062,70209,1
17569,85679,589162,1
17569,738143,472001,1
17569,999728,502311,1
17569,999728,446587,1
17569,999728,688109,1
17569,64296,85679,1
17569,368202,215062,1
17569,656389,446587,1
17569,654911,589162,1
17569,446587,589162,1
17569,654911,656389,1
17569,738143,947243,1
17569,368202,688109,1
17569,640077,502311,1
17569,944610,999728,1
17569,640077,215062,1
17569,640077,589162,1
17569,502311,947243,1
17569,265243,947243,1
17569,656389,589162,1
17569,640077,70209,1
17569,640077,947243,1
17569,738143,502311,1
17569,44873,446587,1
17569,999728,70209,1
17569,999728,947243,1
17569,999728,368202,1
17569,472001,446587,1
17569,944610,472001,1
17569,640077,85679,1
17569,17569,999728,1
17569,688109,502311,1
17569,738143,215062,1
17569,472001,640077,1
17569,944610,215062,1
17569,944610,368202,1
17569,472001,502311,1
17569,947243,446587,1
17569,502311,70209,1
17569,472001,999728,1
17569,265243,368202,1
17569,502311,446587,1
17569,446587,70209,1
17569,472001,215062,1
17569,738143,368202,1
17569,999728,640077,1
17569,656389,947243,1
17569,738143,265243,1
17569,472001,947243,1
17569,265243,502311,1
17569,17569,640077,1
17569,502311,215062,1
17569,368202,640077,1
17569,947243,85679,1
17569,64296,589162,1
17569,738143,999728,1
17569,265243,215062,1
17569,640077,423704,1
17569,472001,368202,1
17581,17581,28724,1
17581,933864,28724,1
17581,28724,754790,1
17581,981832,28724,1
17581,28724,886816,1
17581,886816,209762,1
17581,17581,981832,1
17581,17581,910047,1
17581,17581,341791,1
17581,416916,854816,1
17581,842374,630135,1
17581,754790,383043,1
17581,17581,768682,1
17581,416916,291421,1
17581,17581,933864,1
17581,619782,291421,1
17581,981832,291421,1
17581,28724,416916,1
17581,981832,416916,1
17581,933864,754790,1
17581,933864,209762,1
17581,630135,636961,1
17581,130390,913472,1
17581,130390,910047,1
17581,981832,383043,1
17581,28724,383043,1
17581,619782,341791,1
17581,17581,209762,1
17581,933864,768682,1
17581,754790,619782,1
17581,636961,854816,1
17581,630135,956568,1
17581,842374,416916,1
17581,842374,956568,1
17581,842374,636961,1
17581,636961,291421,1
17581,754790,341791,1
17581,768682,854816,1
17581,910047,291421,1
17581,754790,913472,1
17581,291421,209762,1
17581,416916,913472,1
17581,768682,619782,1
17581,910047,619782,1
17581,130390,886816,1
17581,630135,754790,1
17581,630135,854816,1
17581,130390,383043,1
17581,17581,619782,1
17581,630135,913472,1
17581,636961,341791,1
17581,630135,209762,1
17581,754790,416916,1
17581,933864,636961,1
17581,28724,854816,1
17581,933864,913472,1
17581,933864,416916,1
17581,981832,956568,1
17581,981832,619782,1
17581,913472,383043,1
17581,933864,619782,1
17581,933864,886816,1
17581,933864,291421,1
17581,981832,913472,1
17581,754790,886816,1
17581,933864,630135,1
17581,842374,981832,1
17581,981832,130390,1
17581,768682,209762,1
17581,341791,291421,1
17581,630135,291421,1
17581,17581,913472,1
17581,341791,209762,1
17581,933864,854816,1
17581,17581,854816,1
17581,17581,291421,1
17581,630135,383043,1
17581,28724,341791,1
17581,416916,383043,1
17581,910047,341791,1
17581,17581,636961,1
17581,341791,913472,1
17581,886816,383043,1
17581,842374,768682,1
17581,842374,886816,1
17581,981832,886816,1
17581,636961,619782,1
17581,768682,341791,1
17581,636961,886816,1
17581,981832,341791,1
17581,416916,209762,1
17581,842374,130390,1
17581,130390,619782,1
17581,17581,886816,1
17581,17581,956568,1
17581,636961,209762,1
17581,910047,636961,1
17581,910047,754790,1
17581,842374,341791,1
17581,910047,886816,1
17581,619782,854816,1
17581,630135,886816,1
17581,17581,130390,1
17581,981832,768682,1
17581,130390,630135,1
17581,886816,291421,1
17581,630135,341791,1
17581,933864,130390,1
17581,910047,768682,1
17581,768682,383043,1
17581,416916,341791,1
17581,17581,383043,1
17581,341791,383043,1
17581,630135,768682,1
17581,981832,636961,1
17581,636961,416916,1
17581,28724,910047,1
17581,910047,913472,1
17581,17581,842374,1
17581,619782,383043,1
17581,619782,886816,1
17581,130390,416916,1
17581,17581,754790,1
17581,28724,913472,1
17581,630135,619782,1
17581,768682,636961,1
17581,768682,886816,1
17581,842374,619782,1
17581,630135,416916,1
17581,981832,630135,1
17581,842374,854816,1
17581,130390,754790,1
17581,842374,291421,1
17581,981832,910047,1
17581,886816,341791,1
17581,17581,416916,1
17581,981832,754790,1
17581,886816,416916,1
17581,842374,933864,1
17581,768682,754790,1
17581,768682,416916,1
17581,28724,130390,1
17581,981832,209762,1
17581,933864,910047,1
17581,130390,341791,1
17581,910047,956568,1
17581,619782,416916,1
17581,910047,416916,1
17581,933864,383043,1
